11	pilot study growth parameters nutritional biochemical markers low birth weight preterm infants feed human milk fortify either human milk fortifier post discharge formula background nutrition important aspect care low birth weight vlbw preterm infants human milk fortify human milk fortifiers hmf best enteral feed premature infants hmf expensive easily available thailand post discharge formula pdf routinely use fortify human milk queen sirikit national institute child health qsnich lack supportive data regard efficacy safety objective study compare anthropometrics biochemical markers complications vlbw infants feed human milk fortify either hmf pdf material method prospective randomize pilot study conduct neonatal unit qsnich march february low birth weight neonates whose mother adequate breast milk within hours birth enrol study receive parenteral nutrition enteral feed per protocol baby feed cc kg day human milk randomly divide two group human milk fortify group hmf group post discharge formula fortify group pdf group body weight record daily head circumference length record weekly hematocrit blood urea nitrogen bun creatinine electrolytes include phosphorus calcium alkaline phosphatase albumin check begin study feed cc kg day weeks later full oral breast feed reach weight grams ever come first result thirty eight infants enrol study eventually remain hmf group pdf group group similar baseline demographic data nutritional management postnatal morbidities length stay statistically significant differences growth parameters serum biochemical markers group definite nec different group complications prematurity include osteopenia prematurity similar group cost breast milk fortification per person pdf hmf group baht respectively conclusion human milk fortifiers best fortification human milk vlbw baby use pdf fortifier may consider alternative vlbw infant resource limit develop countries however always additionally supplement multivitamins especially vitamin iron calcium phosphorus complications like feed intolerances suspect nec monitor closely larger study focus short long term outcomes need future	2014.0	0
12	vitamin supplementation pregnancy infancy reduce food allergen sensitisation parental report food allergy randomise control trial background aim food allergy prevalence increase increase latitude imply vitamin deficiency play role food allergy pathogenesis determine whether vitamin supplementation pregnancy infancy prevent food allergen sensitisation parental report food allergy early childhood methods randomise double blind placebo control parallel group trial assign pregnant women weeks gestation birth infants birth six months placebo one two dosages daily oral vitamin woman infant pair randomise placebo placebo 1000iu 400iu 2000iu 800iu children months old measure skin prick test spt responses peanut cow milk egg white positive response wheal diameter mm larger negative control ask parent report number foods child allergic result spt perform enrol children result present placebo lower dose higher dose vitamin respectively spt positivity peanut cow milk egg white proportion children spt positivity peanut cow milk egg white parent report food allergy number foods child report allergic vary study group conclusions vitamin supplementation pregnancy infancy prevent children become sensitise peanut cow milk prevent children spt positivity food allergens parental report food allergy	2016.0	0
13	vitamin pregnancy infancy infant serum hydroxyvitamin concentration objective determine vitamin dose necessary achieve serum hydroxyvitamin oh concentration ng ml infancy methods randomize double blind placebo control trial new zealand pregnant mother weeks gestation birth infants birth age months randomly assign mother infant group placebo placebo vitamin d3 iu vitamin iu serum oh calcium concentrations measure enrollment weeks gestation cord blood infants months age result two hundred sixty pregnant women randomize enrollment proportion serum oh ng ml placebo lower dose higher dose group respectively proportion oh ng ml larger intervention group weeks gestation comparison placebo proportion infants oh ng ml larger intervention group age months cord blood months months higher dose group age months higher dose versus placebo lower dose versus placebo conclusions daily vitamin supplementation pregnancy infancy iu iu increase proportion infants oh ng ml higher dose sustain increase longer copyright american academy pediatrics	2014.0	0
14	reduce primary care respiratory infection visit follow pregnancy infancy vitamin supplementation randomise control trial aim determine whether vitamin supplementation reduce primary care visit acute respiratory infection ari methods randomise double blind placebo control trial conduct new zealand power determine vitamin dose need achieve normal vitamin status infancy healthy pregnant women weeks gestation birth infants birth age months assign placebo one two dosages daily oral vitamin d3 woman infant pair randomise placebo placebo iu iu iu iu ad hoc analysis primary care record enrol children audit age months result two hundred sixty pregnant women randomise placebo lower dose higher dose vitamin d3 comparison placebo group proportion children make ari visit smaller higher dose lower dose vitamin d3 group median number ari visit child less higher dose vitamin d3 group age months placebo lower dose higher dose higher dose vitamin d3 vs placebo conclusion vitamin d3 supplementation pregnancy infancy reduce primary care visit ari early childhood copyright foundation acta paediatrica publish john wiley sons ltd	2015.0	0
15	vitamin metabolism preterm infants serum calcitriol value first five days life ascertain activity vitamin biosynthetic pathway serum concentration dihydroxyvitamin calcitriol measure preterm infants weeks gestation hours age half subject receive daily oral supplement iu vitamin d3 five day study period first two hours life subject hypocalcemic mg dl subject low concentrations hydroxyvitamin calcidiol ng ml latter find probably reflect mild degree vitamin deficiency mother subject calcitriol concentrations pg ml comparable older children hours age control group significant change calcitriol value whereas group supplement d3 threefold increase positive correlation circulate concentrations calcidiol calcitriol period study data show weeks gestation renal hydroxyvitamin alpha hydroxylase activity present rate calcitriol synthesis apparently substrate limit early neonatal hypocalcemia therefore unlikely cause impairment vitamin activation	1981.0	0
16	vitamin insufficiency among lactate women southern ethiopia serum oh concentration relations dress habit sun seek behavior skin reflectance assess among ethiopian lactate women subject enrol within wk delivery randomize control vitamin supplementation trial nct02210884 implement sidama zone 7degreen 38degreee southern ethiopia baseline data trial report collect september january plasma oh concentration determine use new vdsp vitamin standardization program certify immunodiagnostic systems ids hydroxy vitamin ds eia manual elisa kit data demographic characteristics dress habit sun seek behavior collect use questionnaires skin reflectance measure use portable colorimeter mean sd plasma oh concentration nmol value range nmol nmol half participants ohd concentrations nmol define inadequate bone overall health vitamin deficiency nmol observe four women oh concentrations adequate nmol majority participants report take precautions avoid direct sunlight exposure half participants report cover head body go outside mean sd oh concentration significantly lower among women wear cover outdoors nmol compare women wear less conservative clothe nmol furthermore skin lightness positively correlate oh concentrations oh concentrations negatively correlate maternal weight bmi find provide additional evidence availability abundant sunlight guarantee attainment adequate vitamin status conservative dress habit avoidance direct sunlight possible factor contribute considerable vitamin insufficiency population reside near equator	2016.0	0
17	dna methylation profile imprint loci periconceptional micronutrient supplementation humans result pilot randomize control trial intrauterine exposures mediate maternal diet may affect risk cardiovascular disease obesity type diabetes recent evidence primarily animal study observational data humans suggest epigenome alter maternal diet periconceptional period program events may underlie later disease risk randomize control trial periconceptional micronutrient supplementation gambia seasonal nutritional variations affect fetal growth postnatal outcomes provide unique opportunity test hypothesis specifically target imprint genes play important roles allocation maternal resources epigenetically regulate dna methylation differentially methylated regions dmrs analyze cord blood sample offspring women participate doubleblind randomize control trial pre periconceptional micronutrient supplementation include folate zinc vitamins observe sex specific effect micronutrient supplementation reduce methylation level two dmrs analyze igf2r girls gtl2 boys pilot study first analyze dna methylation context randomize control trial provide suggestive evidence periconceptional maternal nutrition alter offspring methylation imprint loci faseb	2012.0	0
18	effect multiple micronutrient supplementation maternal nutrient status infant birth weight gestational age birth low income multi ethnic population poor nutrient intake pregnancy adversely affect infant maternal health aim investigate efficacy multiple micronutrient supplementation pregnancy socially deprive population develop world conduct randomise double blind placebo control trial multiple micronutrient supplementation include 20mg fe 400g folic acid first trimester pregnancy mother east london uk nutrient status measure recruitment weeks gestation infants weigh birth recruitment prevalence anaemia vitamin insufficiency thiamin deficiency folate deficiency differences group women complete study rat non compliance similar group intention treat analysis show participants receive treatment higher mean hb weeks gestation sd sd weeks gestation sd sd pack cell volume concentrations weeks gestation sd sd weeks gestation sd sd compare control analysis compliant women show supplement women higher median concentrations serum ferritin erythrocyte folate hydroxyvitamin later gestation control compliant subset placebo mother small gestational age sga infants eight sga thirteen treatment mother baseline micronutrient deficiencies common multiple micronutrient supplement well tolerate improve nutrient status multiple micronutrient supplement early pregnancy may beneficial larger study require assess impact birth outcomes infant development author	2010.0	0
19	erratum maternal vitamin d3 supplementation lg protect low serum hydroxyvitamin infants wk age randomize control trial dose vitamin begin gestation continue lactation american journal clinical nutrition page sentence wk age infant oh concentrations similar infants whose mother receive lg whose mother receive lg instead read follow wk age infant oh concentrations similar infants receive lg whose mother receive lg copyright american society nutrition	2016.0	0
20	enamel defect primary permanent teeth children bear prematurely objective study determine prevalence enamel defect primary permanent dentitions preterm children elucidate role early dietary mineral vitamin intake etiology enamel defect status primary permanent teeth evaluate preterm children control children prevalence enamel defect children bear preterm clearly higher compare control primary vs permanent vs dentitions neither mineral supplementation use vitamin dose iu day compare lower dose iu day reduce prevalence enamel defect primary permanent dentitions study need clarify whether achieve near optimum intra uterine mineral retention would lower prevalence subsequent enamel defect infants bear prematurely	2000.0	0
21	effect milk salt supplementation bone mineral gain pubertal chinese adolescents year randomize double blind control dose response trial background objective adequate calcium intakes may enhance bone mineral accumulation childhood little know optimal calcium intake chinese adolescents examine effect three level calcium intake bone mineral accretion adolescents methods year randomize double blind control trial subject randomly assign receive milk powder contain mg calcium iu vitamin low ca group milk powder additionally fortify mg calcium mid ca group mg calcium high ca group years subject bone mineral density bmd bone mineral content bmc total body lumbar spine leave hip determine dual energy ray absorptiometry baseline second year treatment girls boys age years enrol girls boys complete trial result girls high ca group mg greater bmd accretion total hip femoral neck shaft total body less head spine low ca group mg significant effect higher calcium intake also observe percentage change size adjust bmc femur neck bonferroni test indicate significant differences percentage change bmd bmc size adjust bmc mid low ca group high mid ca group extra calcium observable additional effect boys conclusion intake mg might helpful maximize bone mineral accretion hip girls large study require identify long term effect optimal calcium intake boys elsevier inc	2014.0	0
22	effect different level calcium supplementation bone mineral status postpartum lactate chinese women month randomise double blind control trial increase dietary ca intake may prevent excessive mobilisation bone mineral nurse mother aim investigate whether higher ca intake could positively modulate bone mineral change chinese postpartum lactate women study month randomise double blind parallel group trial conduct months total postpartum women randomly select receive either milk powder contain mg ca mug vitamin low ca group milk powder additionally fortify mg ca mid ca group mg ca high ca group bone mineral density bmd whole body lumbar spine total leave hip sub regions measure use dual energy ray absorptiometry total subject complete whole trial duration total lactate time sd months average intention treat analysis yield follow mean percentage change bmd whole body lumbar spine total leave hip respectively sd sd sd low ca group sd sd sd mid ca group sd sd sd high ca group differences group statistically significant result complete case analysis similar sum find significant differences bone mineral change baseline months postpartum lactate women consume milk powder fortify different level ca copyright author	2016.0	0
23	effectiveness complementary food supplement dietary counsel anaemia stunt children age months poor areas qinghai province china control interventional study objective assess effectiveness dietary counsel complementary food supplement anaemia stunt prevalence children age months design control intervention study measurements height haemoglobin level cross sectional survey august baseline mid term end line set one intervention county one control county rural qinghai province china intervention complementary food supplement contain protein fat carbohydrate vitamin b1 b2 b12 d3 folic acid iron zinc calcium complementary feed counsel give intervention county participants caregivers children age months primary secondary outcome measure effect interventions prevalence anaemia haemoglobin stunt score height age control differences counties infant feed practice result survey conduct children age months intervention county august respectively children control county respectively baseline end line survey anaemia prevalence decrease intervention county control county vs respectively difference decrease stunt prevalence counties vs proportion children give iron rich iron fortify food introduce semi solid food months give food minimum dietary diversity increase respectively intervention county conclusions find much higher anaemia prevalence poor rural areas qinghai province compare national data community base complementary food supplement combine dietary counsel improve feed practice reduce anaemia prevalence future study use longer follow assess effect stunt strengths limitations include large number participants assess combine complementary food supplement dietary counsel intervention poor rural area china high anaemia prevalence although study take place one intervention county one control county conduct analysis control differences two counties also although make significant efforts train village doctor education systematically assess train thus delivery interventions may variable	2016.0	0
24	calcium vitamin colorectal cancer chemoprevention identify modifiable risk factor particularly dietary factor hypothesize play important role colorectal carcinogenesis remain crucial develop primary prevention strategies calcium vitamin show consistently experimental study anti cancerous properties include limit stimulate differentiation reduce proliferation induce apoptosis majority epidemiologic study consistently support approximately reduction risk colorectal cancer adenomas compare high low intake categories calcium vitamin although independent effect may adequately separate less consistency exist dose response relation nutrients intake calcium mg intake vitamin iu achieve level least ng ml appear important colorectal cancer prevention study warrant determine optimal intake level duration reduce colorectal cancer risk elsevier ltd right reserve	2011.0	0
25	association dietary protein intake bone mass accretion pubertal girls low calcium intakes assess association protein intakes bone mass accrual girls data analyse pre pubertal girls mean age years urban beijing china participate year study include years milk supplementation intervention group years follow study months baseline bone mass proximal distal forearm pf df total body tb measure dual energy ray absorptiometry dietary intakes assess food record include two weekdays one weekend day linear mix model use continuous variables logarithm transform mean longitudinal ca intake mg average positively influence bone mineral content bmc tb pf df control baseline bone mass possible confounders however negative associations observe protein intake average bmc accrual tb pf df beta respectively adjustment protein intake consider accord animal plant food source protein animal foods particularly meat significant negative effect bmc accrual df pf adjustment conclude higher protein intake especially animal foods appear negative effect bone mass accrual chinese pubertal girls low ca intakes	2010.0	0
26	effect fortify milk consumption regional bone mineral accrual chinese girls objective investigate effect supplementation milk fortify ca without vitamin regional bone mineral acquisition chinese girls design year double blind control intervention trial girls age yr randomise three group grp supply 330ml ca fortify milk per school day grp supply 330ml ca vitamin fortify milk per school day control grp regional bone mineral measure total body bone scan dual energy ray absorptiometry obtain grps control respectively outcomes trial subject grps supply average 144ml milk daily contain 245mg ca without 3microg vitamin two years compare control supplement group greater percentage increase bmd chest pelvis grp legs bmc latter two bmd bmc arm value mean sem mean within row different superscript letter significantly different conclusions ca vitamin fortify milk supplementation two years result greater bone mineral acquisition weight bear position chinese girls	2003.0	0
27	effect calcium vitamin fortify milk physical development school girls age years objectives investigate effect calcium vitamin supplementation fortify milk physical development chinese school girls age years methods non randomize double blind intervention trial carry nine primary school beijing two years seven hundred fifty seven girls average age years recruit nine primary school beijing china divide three trial group control group regular diet without milk supplementation group regular diet supplement ml calcium fortify milk group regular diet supplement ml calcium vitamin fortify milk data dietary intake physical activities collect questionnaire height weight sit height knee height measure intervention result two years intervention percentage increase height weight significantly greater group control group height weight respectively percentage increase sit height greater group group control group respectively percentage increase knee height significantly greater group group control group respectively conclusion calcium vitamin fortify milk supplementation could promote physical development girls age years	2003.0	0
28	meta analysis effect maternal vitamin level risk spontaneous pregnancy loss background association vitamin deficiency early spontaneous pregnancy loss spl unclear objectives assess association serum hydroxyvitamin oh spl search strategy embase pubmed web science search relevant paper publish february use search term include vitamin pregnancy loss selection criteria case control cohort study investigate relationship maternal serum oh spl include data collection analysis two author independently extract original data select paper dersimonian laird random effect model use perform meta analysis heterogeneity assess calculate i2 main result five study include pregnant women meet inclusion criteria significant association low oh level increase risk spl subgroup analysis extremely low oh level ng ml significantly associate increase risk spl first trimester relative risk confidence interval heterogeneity across study significant i2 conclusions severe vitamin deficiency could detrimental early embryonic development increase risk early spl copyright international federation gynecology obstetrics	2017.0	0
29	daily cholecalciferol supplementation pregnancy alter markers regulatory immunity inflammation clinical outcomes randomize control trial background vitamin deficiency widespread pregnancy associate adverse health condition mother infants vitamin supplementation pregnancy may support maintenance pregnancy effect innate adaptive immunity objective assess effect vitamin supplementation pregnancy vitamin status markers immune function associate adverse pregnancy outcomes methods conduct randomize control double blind intervention dose cholecalciferol iu wk delivery pregnant women vitamin status regulatory inflammatory cells markers innate immunity systemic inflammation clinical outcomes include maternal blood pressure birth weight assess wk pregnancy result supplementation iu vitamin greater effect change vitamin status pregnancy final value 36wk iu increase serum hydroxyvitamin nmol baseline nmol wk nmol baseline nmol wk respectively iu group interleukin regulatory cd4 cells wk iu group daily intake compare iu tend dampen pregnancy relate increase diastolic blood pressure fold increase birth weight differences statistically significant conclusions supplementation iu effective increase vitamin status pregnant women iu associate increase regulatory cell immunity may prevent adverse outcomes cause excess inflammation trial register clinicaltrials gov nct01417351 copyright american society nutrition	2016.0	0
30	randomize control trial vitamin supplementation pregnancy effect vitamin status clinical outcomes vitamin status pregnancy associate health outcomes mother infant current recommendation vitamin intake pregnancy may insufficient raise serum hydroxyvitamin 25ohd optimal level study evaluate effect two treatment regimens vitamin status clinical outcomes pregnant women risk low 25ohd randomize treatment iu vitamin d3 control iu wk gestation delivery women complete study plasma vitamin metabolites measure wk wk wk gestation 25ohd significantly greater treatment group vs nmol wk vs nmol treatment group larger change pregnancy control significantly greater proportion achieve 25ohd nmol wk vs plasma dihydroxyvitamin increase treatment control group baseline wk wk maternal clinical outcomes include blood pressure glucose tolerance differ group infants bear mother treatment group marginally greater birth weight control group daily dose iu effective improve vitamin status pregnant women	2014.0	0
31	effect randomize control trial daily vitamin d3 supplementation pregnancy regulatory immunity inflammation background vitamin deficiency widespread pregnancy associate adverse health condition mother infants vitamin supplementation pregnancy may support maintenance pregnancy effect adaptive innate immunity objective assess effect vitamin supplementation pregnancy vitamin status regulatory inflammatory cells markers innate immunity systemic inflammation design conduct randomize control double blind intervention two dose vitamin d3 iu vs iu weeks delivery fifty seven pregnant women risk vitamin deficiency vitamin status immune function clinical endpoints assess mid late pregnancy result supplementation iu vitamin greater effect increase vitamin status iu percent il cd4 regulatory cells increase significantly iu treatment relative iu control foxp3 regulatory cells inflammatory cells affect immunologic endpoints pregnancy progression associate decrease percentage th1 cd4 ifng th17 cd4 il foxp3 treg cells peripheral blood decrease ex vivo production cell cytokines il il il increase plasma markers inflammation il tnf neopterin conclusions daily supplementation iu effective increase vitamin status pregnant women iu associate increase regulatory immunity may prevent adverse outcomes cause excess inflammation	2016.0	0
32	zinc essential factor maternal health status fetal neonatal growth objective aim study evaluate effect zinc supplementation maternal health status fetal neonatal growth indices methods prospective double blind randomize control trial randomly divide pregnant women three group give dietary supplementation zinc sulfate multivitamin placebo group zinc sulfate placebo multivitamin placebo group zinc sulfate multivitamins group pregnant women examine sonography determine fetal growth indices result women group seek prenatal medical care significantly less often women two group fetal neonatal growth rat significantly higher group zinc multivitamin dietary supplementation improve maternal health status effect fetal neonatal health status higher metabolism rate neonates infants low dose short duration dietary supplementation use study may explain enough effect fetal neonatal health status indicators conclusion multivitamins may antagonist effect zinc use together prolong periods effect zinc deficiency greater rate metabolism high dustri verlag dr feistle	2012.0	0
33	vitamin supplementation pregnancy prenatal oh level race subsequent asthma recurrent wheeze offspring secondary analyse vitamin antenatal asthma reduction trial background nutrient trials differ drug trials participants vary circulate level entry trial objective seek study effect vitamin intervention pregnancy subject different race association hydroxyvitamin d3 oh level pregnancy risk asthma recurrent wheeze offspring methods vitamin antenatal asthma reduction trial randomize trial pregnant women risk children asthma randomize international units vitamin placebo plus international units vitamin asthma recurrent wheeze age years record result african american aa women lower initial level oh mean sd ng ml ng ml compare non aa women ng ml ng ml racial difference find vitamin supplementation pregnancy asthma recurrent wheeze offspring interaction initial level greater ng ml randomize intervention group associate lowest risk asthma recurrent wheeze age years compare initial level less ng ml receive placebo adjust odds ratio ci conclusions find differences aa non aa mother effect maternal vitamin supplementation asthma recurrent wheeze offspring years maternal supplementation vitamin particularly mother initial oh level greater ng ml reduce asthma recurrent wheeze offspring age years suggest higher vitamin status begin early pregnancy necessary asthma recurrent wheeze prevention early life copyright american academy allergy asthma immunology right reserve	2017.0	0
34	prenatal vitamin supplementation reduce risk asthma recurrent wheeze early childhood combine analysis two randomize control trials background recently publish two independent randomize control trials vitamin supplementation pregnancy indicate reduce risk asthma recurrent wheeze offspring years age however neither reach statistical significance objective perform combine analysis two trials investigate whether maternal hydroxy vitamin oh level trial entry modify intervention effect methods vdaart copsac2010 randomize pregnant women daily high dose vitamin d3 iu iu respectively placebo women also receive prenatal vitamin contain iu vitamin d3 primary outcome asthma recurrent wheeze 3yrs secondary end point specific ige total ige eczema lower respiratory tract infections lrti conduct random effect combine analyse treatment effect individual patient data ipd meta analyse analyse stratify oh level study entry result analysis show reduce risk asthma recurrent wheeze 3yrs adjust odds ratio aor ci effect strongest among women oh level 30ng ml study entry aor whereas significant effect observe among women oh level 30ng ml study entry aor ipd meta analyse show similar result effect secondary end point conclusions combine analysis show vitamin supplementation pregnancy result significant reduce risk asthma recurrent wheeze offspring especially among women oh level ng ml randomization risk almost halve future study examine possibility raise oh level least ng ml early pregnancy use higher dose use study trial registration copsac2010 clinicaltrials gov nct00856947 vdaart clinicaltrials gov nct00920621 copyright wolsk et al open access article distribute term creative commons attribution license permit unrestricted use distribution reproduction medium provide original author source credit	2017.0	0
